# Open Claw, Phase: slack, Height: 10956.4mm, Created: 2026-05-13 15:35
#
# === Hinge parameters (see diagram) ===
# A  radius van de buis (push_radius):        20.0mm  (0.02000m)
# B  marge (push_radius_margin):              2.0mm  (0.00200m)
# C  offset door radius (= t1/2):             2.5mm  (0.00250m)
# D  randafstand (hinge_extension):           14.0mm  (0.01400m)
# E  diameter gat (hinge_hole_diameter):      12.0mm  (0.01200m)
# t1 dikte staal (disc_thickness):             5.0mm  (0.00500m)
# t2 dikte POM (disc_separator):              1.0mm  (0.00100m)
#    cap_thickness:                           5.0mm  (0.00500m)
#    pull_radius:                             7.0mm  (0.00700m)
#
# === Afgeleide waarden ===
#    A + B + C  = 24.5mm  (halve breedte schijf)
#    C + D + E  = 28.5mm  (scharnier lengte)
#    t1 + t2    = 6.0mm  (schijf + separator)
#    disc_center_offset(0) = 8.5mm  (as-afstand tot centrum eerste schijf)
#
# Orientation check (CSV coords, mm, Z-up): ground plane at Z=0, apex at Z=10956.4
# Lowest[1]: joint=BX4YZ1 X=-709.2 Y=-3009.3 Z=3777.1
# Lowest[2]: joint=CX4YZ1 X=2961.2 Y=891.1 Z=3777.2
# Lowest[3]: joint=AX4YZ1 X=-2251.7 Y=2119.8 Z=3777.5
# Highest:   joint=YZ1 X=0.8 Y=-0.2 Z=10956.4
# === Hinge bend snap quality ===
# Bend count (K):       4
# Magnitude source:     LOCKED to factory inventory (no per-export reoptimisation)
# Optimal magnitudes:   [12°, 30°, 49°, 68°]
# Effective signed set: [-68°, -49°, -30°, -12°, +12°, +30°, +49°, +68°]
# Bend counts (signed): -68°×60  -49°×114  -30°×78  -12°×27  +12°×45  +30°×30  +49°×6  +68°×0
# Bend counts (per magnitude): 12°×72  30°×108  49°×120  68°×60
# Cable ends measured:  360
# Snap error:           mean |Δ|=4.86°  max |Δ|=9.44°  RMS=5.63°
#
Index,Role,Length(m),Strain,AlphaX,AlphaY,AlphaZ,AlphaJoint,AlphaSlot,AlphaAngle,OmegaX,OmegaY,OmegaZ,OmegaJoint,OmegaSlot,OmegaAngle
699,axial,0.008,0.000e0,1116.271,685.491,9065.948,Z1,0,90,1122.738,687.412,9071.120,Z1,1,90
700,radial,0.024,0.000e0,1122.738,687.412,9071.120,Z1,1,0.000,1120.599,711.043,9065.019,Z1,1,0.000
701,hinge,0.028,0.000e0,1120.599,711.043,9065.019,Z1,1,0.000,1099.565,715.370,9046.281,Z1,1,0.000
702,axial,0.006,0.000e0,1122.738,687.412,9071.120,Z1,1,90,1127.302,688.768,9074.771,Z1,2,90
703,radial,0.025,0.000e0,1127.302,688.768,9074.771,Z1,2,0.000,1111.430,693.820,9092.738,Z1,2,0.000
704,hinge,0.029,0.000e0,1111.430,693.820,9092.738,Z1,2,0.000,1084.600,695.690,9102.168,Z1,2,0.000
705,axial,0.006,0.000e0,1127.302,688.768,9074.771,Z1,2,90,1131.866,690.123,9078.423,Z1,3,90
706,radial,0.025,0.000e0,1131.866,690.123,9078.423,Z1,3,0.000,1136.415,666.260,9081.598,Z1,3,0.000
707,hinge,0.028,0.000e0,1136.415,666.260,9081.598,Z1,3,0.000,1130.158,638.999,9076.125,Z1,3,0.000
708,axial,0.006,0.000e0,1131.866,690.123,9078.423,Z1,3,90,1136.431,691.479,9082.073,Z1,4,90
709,radial,0.024,0.000e0,1136.431,691.479,9082.073,Z1,4,0.000,1149.040,700.329,9063.022,Z1,4,0.000
710,hinge,0.029,0.000e0,1149.040,700.329,9063.022,Z1,4,0.000,1158.880,709.059,9037.740,Z1,4,0.000
711,axial,0.008,0.000e0,-422.017,-2769.023,7190.796,BX2Z3,0,90,-423.662,-2777.300,7189.777,BX2Z3,1,90
712,radial,0.025,0.000e0,-423.662,-2777.300,7189.777,BX2Z3,1,0.000,-412.477,-2776.841,7167.984,BX2Z3,1,0.000
713,hinge,0.028,0.000e0,-412.477,-2776.841,7167.984,BX2Z3,1,0.000,-400.898,-2782.089,7142.477,BX2Z3,1,0.000
714,axial,0.006,0.000e0,-423.662,-2777.300,7189.777,BX2Z3,1,90,-424.823,-2783.142,7189.058,BX2Z3,2,90
715,radial,0.024,0.000e0,-424.823,-2783.142,7189.058,BX2Z3,2,0.000,-448.850,-2778.522,7190.326,BX2Z3,2,0.000
716,hinge,0.029,0.000e0,-448.850,-2778.522,7190.326,BX2Z3,2,0.000,-475.042,-2767.495,7192.479,BX2Z3,2,0.000
717,axial,0.006,0.000e0,-424.823,-2783.142,7189.058,BX2Z3,2,90,-425.985,-2788.985,7188.339,BX2Z3,3,90
718,radial,0.024,0.000e0,-425.985,-2788.985,7188.339,BX2Z3,3,0.000,-417.088,-2793.507,7210.714,BX2Z3,3,0.000
719,hinge,0.029,0.000e0,-417.088,-2793.507,7210.714,BX2Z3,3,0.000,-406.135,-2776.014,7230.368,BX2Z3,3,0.000
720,axial,0.006,0.000e0,-425.985,-2788.985,7188.339,BX2Z3,3,90,-427.146,-2794.827,7187.620,BX2Z3,4,90
721,radial,0.024,0.000e0,-427.146,-2794.827,7187.620,BX2Z3,4,0.000,-404.405,-2798.311,7179.196,BX2Z3,4,0.000
722,hinge,0.028,0.000e0,-404.405,-2798.311,7179.196,BX2Z3,4,0.000,-382.887,-2780.025,7175.344,BX2Z3,4,0.000
723,axial,0.008,0.000e0,-1535.798,593.771,7370.381,AX1Z3,0,90,-1540.685,592.064,7363.638,AX1Z3,1,90
724,radial,0.024,0.000e0,-1540.685,592.064,7363.638,AX1Z3,1,0.000,-1552.023,613.606,7366.400,AX1Z3,1,0.000
725,hinge,0.029,0.000e0,-1552.023,613.606,7366.400,AX1Z3,1,0.000,-1573.040,625.727,7351.446,AX1Z3,1,0.000
726,axial,0.006,0.000e0,-1540.685,592.064,7363.638,AX1Z3,1,90,-1544.134,590.859,7358.879,AX1Z3,2,90
727,radial,0.025,0.000e0,-1544.134,590.859,7358.879,AX1Z3,2,0.000,-1564.031,597.193,7371.694,AX1Z3,2,0.000
728,hinge,0.029,0.000e0,-1564.031,597.193,7371.694,AX1Z3,2,0.000,-1566.851,606.347,7398.537,AX1Z3,2,0.000
729,axial,0.006,0.000e0,-1544.134,590.859,7358.879,AX1Z3,2,90,-1547.583,589.654,7354.120,AX1Z3,3,90
730,radial,0.024,0.000e0,-1547.583,589.654,7354.120,AX1Z3,3,0.000,-1550.481,566.653,7362.044,AX1Z3,3,0.000
731,hinge,0.029,0.000e0,-1550.481,566.653,7362.044,AX1Z3,3,0.000,-1540.328,553.419,7385.153,AX1Z3,3,0.000
732,axial,0.006,0.000e0,-1547.583,589.654,7354.120,AX1Z3,3,90,-1551.032,588.449,7349.360,AX1Z3,4,90
733,radial,0.025,0.000e0,-1551.032,588.449,7349.360,AX1Z3,4,0.000,-1531.638,579.088,7337.676,AX1Z3,4,0.000
734,hinge,0.028,0.000e0,-1531.638,579.088,7337.676,AX1Z3,4,0.000,-1503.909,572.519,7337.209,AX1Z3,4,0.000
735,axial,0.009,0.000e0,1372.767,-11.488,6721.685,CX3Z4,0,90,1365.575,-14.665,6724.915,CX3Z4,1,90
736,radial,0.025,0.000e0,1365.575,-14.665,6724.915,CX3Z4,1,0.000,1377.711,-21.721,6744.994,CX3Z4,1,0.000
737,hinge,0.028,0.000e0,1377.711,-21.721,6744.994,CX3Z4,1,0.000,1377.879,-34.155,6770.638,CX3Z4,1,0.000
738,axial,0.006,0.000e0,1365.575,-14.665,6724.915,CX3Z4,1,90,1360.499,-16.907,6727.195,CX3Z4,2,90
739,radial,0.024,0.000e0,1360.499,-16.907,6727.195,CX3Z4,2,0.000,1349.098,4.301,6722.669,CX3Z4,2,0.000
740,hinge,0.029,0.000e0,1349.098,4.301,6722.669,CX3Z4,2,0.000,1349.670,30.993,6712.695,CX3Z4,2,0.000
741,axial,0.006,0.000e0,1360.499,-16.907,6727.195,CX3Z4,2,90,1355.422,-19.149,6729.475,CX3Z4,3,90
742,radial,0.025,0.000e0,1355.422,-19.149,6729.475,CX3Z4,3,0.000,1349.466,-28.065,6707.446,CX3Z4,3,0.000
743,hinge,0.029,0.000e0,1349.466,-28.065,6707.446,CX3Z4,3,0.000,1363.120,-26.830,6682.459,CX3Z4,3,0.000
744,axial,0.006,0.000e0,1355.422,-19.149,6729.475,CX3Z4,3,90,1350.345,-21.392,6731.755,CX3Z4,4,90
745,radial,0.024,0.000e0,1350.345,-21.392,6731.755,CX3Z4,4,0.000,1362.837,-40.387,6740.886,CX3Z4,4,0.000
746,hinge,0.028,0.000e0,1362.837,-40.387,6740.886,CX3Z4,4,0.000,1390.570,-46.845,6739.681,CX3Z4,4,0.000
747,axial,0.008,0.000e0,1567.940,509.297,6025.968,CX4Z2,0,90,1562.168,504.791,6030.284,CX4Z2,1,90
748,radial,0.025,0.000e0,1562.168,504.791,6030.284,CX4Z2,1,0.000,1560.122,522.995,6046.553,CX4Z2,1,0.000
749,hinge,0.028,0.000e0,1560.122,522.995,6046.553,CX4Z2,1,0.000,1553.769,540.567,6068.072,CX4Z2,1,0.000
750,axial,0.006,0.000e0,1562.168,504.791,6030.284,CX4Z2,1,90,1558.094,501.610,6033.331,CX4Z2,2,90
751,radial,0.025,0.000e0,1558.094,501.610,6033.331,CX4Z2,2,0.000,1550.201,491.655,6012.382,CX4Z2,2,0.000
752,hinge,0.029,0.000e0,1550.201,491.655,6012.382,CX4Z2,2,0.000,1558.784,495.460,5985.473,CX4Z2,2,0.000
753,axial,0.006,0.000e0,1558.094,501.610,6033.331,CX4Z2,2,90,1554.019,498.429,6036.377,CX4Z2,3,90
754,radial,0.025,0.000e0,1554.019,498.429,6036.377,CX4Z2,3,0.000,1545.861,518.983,6046.925,CX4Z2,3,0.000
755,hinge,0.028,0.000e0,1545.861,518.983,6046.925,CX4Z2,3,0.000,1560.250,541.948,6038.103,CX4Z2,3,0.000
756,axial,0.006,0.000e0,1554.019,498.429,6036.377,CX4Z2,3,90,1549.945,495.249,6039.424,CX4Z2,4,90
757,radial,0.024,0.000e0,1549.945,495.249,6039.424,CX4Z2,4,0.000,1559.422,474.514,6030.452,CX4Z2,4,0.000
758,hinge,0.028,0.000e0,1559.422,474.514,6030.452,CX4Z2,4,0.000,1578.647,461.180,6014.177,CX4Z2,4,0.000
759,axial,0.009,0.000e0,0.597,0.063,9166.120,YZ0,0,90,0.596,0.064,9157.620,YZ0,1,90
760,radial,0.024,0.000e0,0.596,0.064,9157.620,YZ0,1,0.000,-5.703,23.741,9157.624,YZ0,1,0.000
761,hinge,0.029,0.000e0,-5.703,23.741,9157.624,YZ0,1,0.000,-12.048,47.591,9171.878,YZ0,1,0.000
762,axial,0.006,0.000e0,0.596,0.064,9157.620,YZ0,1,90,0.595,0.065,9151.621,YZ0,2,90
763,radial,0.025,0.000e0,0.595,0.065,9151.621,YZ0,2,0.000,24.248,-6.322,9151.617,YZ0,2,0.000
764,hinge,0.029,0.000e0,24.248,-6.322,9151.617,YZ0,2,0.000,48.078,-12.758,9165.864,YZ0,2,0.000
765,axial,0.006,0.000e0,0.595,0.065,9151.621,YZ0,2,90,0.594,0.066,9145.620,YZ0,3,90
766,radial,0.024,0.000e0,0.594,0.066,9145.620,YZ0,3,0.000,-16.763,-17.225,9145.620,YZ0,3,0.000
767,hinge,0.028,0.000e0,-16.763,-17.225,9145.620,YZ0,3,0.000,-34.247,-34.646,9159.870,YZ0,3,0.000
768,axial,0.009,0.000e0,-1416.334,-2743.892,4995.814,BX4Z1,0,90,-1422.285,-2743.075,4989.800,BX4Z1,1,90
769,radial,0.025,0.000e0,-1422.285,-2743.075,4989.800,BX4Z1,1,0.000,-1405.635,-2748.323,4972.610,BX4Z1,1,0.000
770,hinge,0.029,0.000e0,-1405.635,-2748.323,4972.610,BX4Z1,1,0.000,-1390.839,-2753.726,4948.859,BX4Z1,1,0.000
771,axial,0.006,0.000e0,-1422.285,-2743.075,4989.800,BX4Z1,1,90,-1426.486,-2742.498,4985.556,BX4Z1,2,90
772,radial,0.025,0.000e0,-1426.486,-2742.498,4985.556,BX4Z1,2,0.000,-1415.075,-2722.589,4976.971,BX4Z1,2,0.000
773,hinge,0.028,0.000e0,-1415.075,-2722.589,4976.971,BX4Z1,2,0.000,-1391.602,-2716.455,4991.926,BX4Z1,2,0.000
774,axial,0.006,0.000e0,-1426.486,-2742.498,4985.556,BX4Z1,2,90,-1430.686,-2741.920,4981.311,BX4Z1,3,90
775,radial,0.024,0.000e0,-1430.686,-2741.920,4981.311,BX4Z1,3,0.000,-1445.521,-2731.015,4997.473,BX4Z1,3,0.000
776,hinge,0.029,0.000e0,-1445.521,-2731.015,4997.473,BX4Z1,3,0.000,-1441.783,-2724.761,5025.026,BX4Z1,3,0.000
777,axial,0.006,0.000e0,-1430.686,-2741.920,4981.311,BX4Z1,3,90,-1434.887,-2741.343,4977.065,BX4Z1,4,90
778,radial,0.025,0.000e0,-1434.887,-2741.343,4977.065,BX4Z1,4,0.000,-1450.867,-2753.332,4991.249,BX4Z1,4,0.000
779,hinge,0.028,0.000e0,-1450.867,-2753.332,4991.249,BX4Z1,4,0.000,-1439.330,-2761.098,5016.125,BX4Z1,4,0.000
780,axial,0.008,0.000e0,-743.954,-1950.918,8219.906,BX1Z5,0,90,-745.133,-1959.066,8222.023,BX1Z5,1,90
781,radial,0.024,0.000e0,-745.133,-1959.066,8222.023,BX1Z5,1,0.000,-754.375,-1963.511,8199.772,BX1Z5,1,0.000
782,hinge,0.029,0.000e0,-754.375,-1963.511,8199.772,BX1Z5,1,0.000,-765.712,-1974.249,8175.931,BX1Z5,1,0.000
783,axial,0.006,0.000e0,-745.133,-1959.066,8222.023,BX1Z5,1,90,-745.965,-1964.817,8223.518,BX1Z5,2,90
784,radial,0.025,0.000e0,-745.965,-1964.817,8223.518,BX1Z5,2,0.000,-721.759,-1968.519,8222.749,BX1Z5,2,0.000
785,hinge,0.028,0.000e0,-721.759,-1968.519,8222.749,BX1Z5,2,0.000,-693.394,-1967.052,8220.398,BX1Z5,2,0.000
786,axial,0.006,0.000e0,-745.965,-1964.817,8223.518,BX1Z5,2,90,-746.797,-1970.568,8225.013,BX1Z5,3,90
787,radial,0.024,0.000e0,-746.797,-1970.568,8225.013,BX1Z5,3,0.000,-748.516,-1964.188,8248.604,BX1Z5,3,0.000
788,hinge,0.028,0.000e0,-748.516,-1964.188,8248.604,BX1Z5,3,0.000,-746.845,-1938.702,8261.251,BX1Z5,3,0.000
789,axial,0.006,0.000e0,-746.797,-1970.568,8225.013,BX1Z5,3,90,-747.629,-1976.319,8226.507,BX1Z5,4,90
790,radial,0.025,0.000e0,-747.629,-1976.319,8226.507,BX1Z5,4,0.000,-771.787,-1973.618,8223.447,BX1Z5,4,0.000
791,hinge,0.029,0.000e0,-771.787,-1973.618,8223.447,BX1Z5,4,0.000,-787.240,-1950.941,8215.754,BX1Z5,4,0.000
792,axial,0.009,0.000e0,848.934,-229.060,9757.787,Z3,0,90,855.566,-228.399,9763.062,Z3,1,90
793,radial,0.024,0.000e0,855.566,-228.399,9763.062,Z3,1,0.000,840.262,-224.745,9781.842,Z3,1,0.000
794,hinge,0.028,0.000e0,840.262,-224.745,9781.842,Z3,1,0.000,827.471,-220.126,9806.889,Z3,1,0.000
795,axial,0.006,0.000e0,855.566,-228.399,9763.062,Z3,1,90,860.247,-227.932,9766.786,Z3,2,90
796,radial,0.024,0.000e0,860.247,-227.932,9766.786,Z3,2,0.000,875.320,-225.884,9747.581,Z3,2,0.000
797,hinge,0.029,0.000e0,875.320,-225.884,9747.581,Z3,2,0.000,879.388,-224.931,9719.389,Z3,2,0.000
798,axial,0.006,0.000e0,860.247,-227.932,9766.786,Z3,2,90,864.928,-227.465,9770.510,Z3,3,90
799,radial,0.024,0.000e0,864.928,-227.465,9770.510,Z3,3,0.000,860.322,-203.564,9773.303,Z3,3,0.000
800,hinge,0.029,0.000e0,860.322,-203.564,9773.303,Z3,3,0.000,837.697,-195.206,9758.119,Z3,3,0.000
801,axial,0.006,0.000e0,864.928,-227.465,9770.510,Z3,3,90,869.609,-226.998,9774.233,Z3,4,90
802,radial,0.025,0.000e0,869.609,-226.998,9774.233,Z3,4,0.000,871.648,-251.408,9774.732,Z3,4,0.000
803,hinge,0.028,0.000e0,871.648,-251.408,9774.732,Z3,4,0.000,856.422,-271.711,9761.764,Z3,4,0.000
804,axial,0.009,0.000e0,-225.276,849.203,9757.895,Z7,0,90,-229.165,854.615,9763.171,Z7,1,90
805,radial,0.025,0.000e0,-229.165,854.615,9763.171,Z7,1,0.000,-224.675,839.532,9781.949,Z7,1,0.000
806,hinge,0.029,0.000e0,-224.675,839.532,9781.949,Z7,1,0.000,-222.278,826.142,9806.993,Z7,1,0.000
807,axial,0.006,0.000e0,-229.165,854.615,9763.171,Z7,1,90,-231.910,858.435,9766.896,Z7,2,90
808,radial,0.024,0.000e0,-231.910,858.435,9766.896,Z7,2,0.000,-250.301,842.491,9769.691,Z7,2,0.000
809,hinge,0.029,0.000e0,-250.301,842.491,9769.691,Z7,2,0.000,-246.225,818.720,9754.506,Z7,2,0.000
810,axial,0.006,0.000e0,-231.910,858.435,9766.896,Z7,2,90,-234.655,862.254,9770.620,Z7,3,90
811,radial,0.024,0.000e0,-234.655,862.254,9770.620,Z7,3,0.000,-243.959,874.293,9751.417,Z7,3,0.000
812,hinge,0.028,0.000e0,-243.959,874.293,9751.417,Z7,3,0.000,-246.811,877.350,9723.226,Z7,3,0.000
813,axial,0.006,0.000e0,-234.655,862.254,9770.620,Z7,3,90,-237.401,866.074,9774.346,Z7,4,90
814,radial,0.024,0.000e0,-237.401,866.074,9774.346,Z7,4,0.000,-217.280,880.044,9774.849,Z7,4,0.000
815,hinge,0.029,0.000e0,-217.280,880.044,9774.849,Z7,4,0.000,-192.083,877.011,9761.881,Z7,4,0.000
816,axial,0.009,0.000e0,-2168.117,2286.061,5962.241,AX3Z5,0,90,-2174.464,2290.702,5959.012,AX3Z5,1,90
817,radial,0.024,0.000e0,-2174.464,2290.702,5959.012,AX3Z5,1,0.000,-2160.836,2295.588,5939.247,AX3Z5,1,0.000
818,hinge,0.029,0.000e0,-2160.836,2295.588,5939.247,AX3Z5,1,0.000,-2149.753,2304.382,5914.506,AX3Z5,1,0.000
819,axial,0.006,0.000e0,-2174.464,2290.702,5959.012,AX3Z5,1,90,-2178.944,2293.979,5956.732,AX3Z5,2,90
820,radial,0.024,0.000e0,-2178.944,2293.979,5956.732,AX3Z5,2,0.000,-2195.130,2277.436,5964.769,AX3Z5,2,0.000
821,hinge,0.028,0.000e0,-2195.130,2277.436,5964.769,AX3Z5,2,0.000,-2200.796,2252.989,5978.279,AX3Z5,2,0.000
822,axial,0.006,0.000e0,-2178.944,2293.979,5956.732,AX3Z5,2,90,-2183.424,2297.255,5954.453,AX3Z5,3,90
823,radial,0.025,0.000e0,-2183.424,2297.255,5954.453,AX3Z5,3,0.000,-2185.240,2309.487,5975.603,AX3Z5,3,0.000
824,hinge,0.028,0.000e0,-2185.240,2309.487,5975.603,AX3Z5,3,0.000,-2170.565,2307.078,5999.915,AX3Z5,3,0.000
825,axial,0.006,0.000e0,-2183.424,2297.255,5954.453,AX3Z5,3,90,-2187.904,2300.531,5952.174,AX3Z5,4,90
826,radial,0.024,0.000e0,-2187.904,2300.531,5952.174,AX3Z5,4,0.000,-2174.992,2320.966,5956.166,AX3Z5,4,0.000
827,hinge,0.028,0.000e0,-2174.992,2320.966,5956.166,AX3Z5,4,0.000,-2149.077,2324.816,5967.383,AX3Z5,4,0.000
828,axial,0.009,0.000e0,-1979.600,898.665,7089.953,AX3Z0,0,90,-1982.974,894.730,7096.689,AX3Z0,1,90
829,radial,0.024,0.000e0,-1982.974,894.730,7096.689,AX3Z0,1,0.000,-1960.993,885.473,7102.290,AX3Z0,1,0.000
830,hinge,0.029,0.000e0,-1960.993,885.473,7102.290,AX3Z0,1,0.000,-1938.333,872.196,7113.359,AX3Z0,1,0.000
831,axial,0.006,0.000e0,-1982.974,894.730,7096.689,AX3Z0,1,90,-1985.356,891.952,7101.444,AX3Z0,2,90
832,radial,0.025,0.000e0,-1985.356,891.952,7101.444,AX3Z0,2,0.000,-1972.665,871.720,7095.981,AX3Z0,2,0.000
833,hinge,0.028,0.000e0,-1972.665,871.720,7095.981,AX3Z0,2,0.000,-1956.647,875.136,7072.658,AX3Z0,2,0.000
834,axial,0.006,0.000e0,-1985.356,891.952,7101.444,AX3Z0,2,90,-1987.737,889.174,7106.200,AX3Z0,3,90
835,radial,0.025,0.000e0,-1987.737,889.174,7106.200,AX3Z0,3,0.000,-2006.637,881.834,7092.446,AX3Z0,3,0.000
836,hinge,0.028,0.000e0,-2006.637,881.834,7092.446,AX3Z0,3,0.000,-2012.524,886.189,7064.903,AX3Z0,3,0.000
837,axial,0.006,0.000e0,-1987.737,889.174,7106.200,AX3Z0,3,90,-1990.119,886.397,7110.955,AX3Z0,4,90
838,radial,0.025,0.000e0,-1990.119,886.397,7110.955,AX3Z0,4,0.000,-1998.719,907.820,7119.162,AX3Z0,4,0.000
839,hinge,0.029,0.000e0,-1998.719,907.820,7119.162,AX3Z0,4,0.000,-2006.152,934.939,7123.804,AX3Z0,4,0.000
840,axial,0.008,0.000e0,-894.762,-3020.792,5961.753,BX3Z5,0,90,-895.608,-3028.609,5958.523,BX3Z5,1,90
841,radial,0.024,0.000e0,-895.608,-3028.609,5958.523,BX3Z5,1,0.000,-906.658,-3019.245,5938.763,BX3Z5,1,0.000
842,hinge,0.029,0.000e0,-906.658,-3019.245,5938.763,BX3Z5,1,0.000,-919.821,-3014.039,5914.026,BX3Z5,1,0.000
843,axial,0.006,0.000e0,-895.608,-3028.609,5958.523,BX3Z5,1,90,-896.206,-3034.126,5956.242,BX3Z5,2,90
844,radial,0.025,0.000e0,-896.206,-3034.126,5956.242,BX3Z5,2,0.000,-873.788,-3039.876,5964.281,BX3Z5,2,0.000
845,hinge,0.028,0.000e0,-873.788,-3039.876,5964.281,BX3Z5,2,0.000,-849.784,-3032.565,5977.794,BX3Z5,2,0.000
846,axial,0.006,0.000e0,-896.206,-3034.126,5956.242,BX3Z5,2,90,-896.803,-3039.644,5953.961,BX3Z5,3,90
847,radial,0.025,0.000e0,-896.803,-3039.644,5953.961,BX3Z5,3,0.000,-920.954,-3038.686,5957.973,BX3Z5,3,0.000
848,hinge,0.028,0.000e0,-920.954,-3038.686,5957.973,BX3Z5,3,0.000,-937.243,-3018.176,5969.208,BX3Z5,3,0.000
849,axial,0.006,0.000e0,-896.803,-3039.644,5953.961,BX3Z5,3,90,-897.401,-3045.161,5951.681,BX3Z5,4,90
850,radial,0.025,0.000e0,-897.401,-3045.161,5951.681,BX3Z5,4,0.000,-907.088,-3052.853,5972.829,BX3Z5,4,0.000
851,hinge,0.029,0.000e0,-907.088,-3052.853,5972.829,BX3Z5,4,0.000,-912.339,-3038.944,5997.144,BX3Z5,4,0.000
852,axial,0.009,0.000e0,-1192.740,1816.446,5518.752,AX3Z1,0,90,-1189.367,1820.381,5512.015,AX3Z1,1,90
853,radial,0.025,0.000e0,-1189.367,1820.381,5512.015,AX3Z1,1,0.000,-1200.158,1804.175,5497.144,AX3Z1,1,0.000
854,hinge,0.028,0.000e0,-1200.158,1804.175,5497.144,AX3Z1,1,0.000,-1210.086,1788.478,5475.527,AX3Z1,1,0.000
855,axial,0.006,0.000e0,-1189.367,1820.381,5512.015,AX3Z1,1,90,-1186.985,1823.159,5507.260,AX3Z1,2,90
856,radial,0.025,0.000e0,-1186.985,1823.159,5507.260,AX3Z1,2,0.000,-1187.418,1844.405,5519.454,AX3Z1,2,0.000
857,hinge,0.028,0.000e0,-1187.418,1844.405,5519.454,AX3Z1,2,0.000,-1193.509,1859.211,5543.032,AX3Z1,2,0.000
858,axial,0.006,0.000e0,-1186.985,1823.159,5507.260,AX3Z1,2,90,-1184.604,1825.937,5502.505,AX3Z1,3,90
859,radial,0.025,0.000e0,-1184.604,1825.937,5502.505,AX3Z1,3,0.000,-1162.169,1822.495,5511.729,AX3Z1,3,0.000
860,hinge,0.028,0.000e0,-1162.169,1822.495,5511.729,AX3Z1,3,0.000,-1153.585,1809.910,5535.816,AX3Z1,3,0.000
861,axial,0.006,0.000e0,-1184.604,1825.937,5502.505,AX3Z1,3,90,-1182.222,1828.715,5497.750,AX3Z1,4,90
862,radial,0.025,0.000e0,-1182.222,1828.715,5497.750,AX3Z1,4,0.000,-1168.175,1809.131,5493.345,AX3Z1,4,0.000
863,hinge,0.028,0.000e0,-1168.175,1809.131,5493.345,AX3Z1,4,0.000,-1172.542,1788.363,5512.368,AX3Z1,4,0.000
864,axial,0.009,0.000e0,-2186.150,1750.524,7190.905,AX2Z3,0,90,-2192.496,1756.087,7189.886,AX2Z3,1,90
865,radial,0.025,0.000e0,-2192.496,1756.087,7189.886,AX2Z3,1,0.000,-2197.693,1746.169,7168.095,AX2Z3,1,0.000
866,hinge,0.029,0.000e0,-2197.693,1746.169,7168.095,AX2Z3,1,0.000,-2208.030,1738.761,7142.589,AX2Z3,1,0.000
867,axial,0.006,0.000e0,-2192.496,1756.087,7189.886,AX2Z3,1,90,-2196.975,1760.014,7189.167,AX2Z3,2,90
868,radial,0.025,0.000e0,-2196.975,1760.014,7189.167,AX2Z3,2,0.000,-2180.961,1778.512,7190.435,AX2Z3,2,0.000
869,hinge,0.029,0.000e0,-2180.961,1778.512,7190.435,AX2Z3,2,0.000,-2158.316,1795.682,7192.588,AX2Z3,2,0.000
870,axial,0.006,0.000e0,-2196.975,1760.014,7189.167,AX2Z3,2,90,-2201.454,1763.941,7188.448,AX2Z3,3,90
871,radial,0.025,0.000e0,-2201.454,1763.941,7188.448,AX2Z3,3,0.000,-2209.820,1758.495,7210.823,AX2Z3,3,0.000
872,hinge,0.028,0.000e0,-2209.820,1758.495,7210.823,AX2Z3,3,0.000,-2200.147,1740.262,7230.476,AX2Z3,3,0.000
873,axial,0.006,0.000e0,-2201.454,1763.941,7188.448,AX2Z3,3,90,-2205.933,1767.868,7187.729,AX2Z3,4,90
874,radial,0.025,0.000e0,-2205.933,1767.868,7187.729,AX2Z3,4,0.000,-2220.321,1749.914,7179.308,AX2Z3,4,0.000
875,hinge,0.029,0.000e0,-2220.321,1749.914,7179.308,AX2Z3,4,0.000,-2215.244,1722.135,7175.459,AX2Z3,4,0.000
876,axial,0.008,0.000e0,-1380.486,2386.412,6304.622,AX4Z4,0,90,-1380.029,2391.055,6311.727,AX4Z4,1,90
877,radial,0.024,0.000e0,-1380.029,2391.055,6311.727,AX4Z4,1,0.000,-1362.995,2375.831,6320.578,AX4Z4,1,0.000
878,hinge,0.028,0.000e0,-1362.995,2375.831,6320.578,AX4Z4,1,0.000,-1343.295,2361.746,6335.603,AX4Z4,1,0.000
879,axial,0.006,0.000e0,-1380.029,2391.055,6311.727,AX4Z4,1,90,-1379.706,2394.332,6316.743,AX4Z4,2,90
880,radial,0.024,0.000e0,-1379.706,2394.332,6316.743,AX4Z4,2,0.000,-1385.910,2414.354,6304.060,AX4Z4,2,0.000
881,hinge,0.028,0.000e0,-1385.910,2414.354,6304.060,AX4Z4,2,0.000,-1391.801,2417.886,6276.399,AX4Z4,2,0.000
882,axial,0.006,0.000e0,-1379.706,2394.332,6316.743,AX4Z4,2,90,-1379.384,2397.609,6321.758,AX4Z4,3,90
883,radial,0.025,0.000e0,-1379.384,2397.609,6321.758,AX4Z4,3,0.000,-1355.382,2392.931,6323.271,AX4Z4,3,0.000
884,hinge,0.028,0.000e0,-1355.382,2392.931,6323.271,AX4Z4,3,0.000,-1346.344,2376.459,6301.841,AX4Z4,3,0.000
885,axial,0.006,0.000e0,-1379.384,2397.609,6321.758,AX4Z4,3,90,-1379.061,2400.886,6326.774,AX4Z4,4,90
